,label,prediced_label,model correct
151,3,29,False
152,3,29,False
153,3,29,False
154,3,82,False
155,3,29,False
156,3,3,True
157,3,29,False
158,3,29,False
159,3,29,False
160,3,29,False
161,3,3,True
162,3,29,False
163,3,82,False
164,3,29,False
165,3,29,False
166,3,54,False
167,3,82,False
168,3,29,False
169,3,29,False
170,3,82,False
171,3,54,False
172,3,29,False
173,3,82,False
174,3,82,False
175,3,29,False
176,3,60,False
177,3,75,False
178,3,82,False
179,3,29,False
180,3,29,False
181,3,29,False
182,3,29,False
183,3,29,False
184,3,29,False
185,3,29,False
186,4,4,True
187,4,4,True
188,4,4,True
189,4,101,False
190,4,19,False
191,4,4,True
192,4,19,False
193,4,4,True
194,4,19,False
195,4,19,False
196,4,4,True
197,4,46,False
198,4,33,False
199,4,4,True
200,4,19,False
201,4,19,False
202,4,4,True
203,4,4,True
204,4,19,False
205,4,4,True
206,4,19,False
207,4,4,True
208,4,19,False
209,4,19,False
210,4,4,True
211,4,19,False
212,4,4,True
213,4,4,True
214,4,4,True
215,4,19,False
216,4,46,False
217,4,19,False
218,4,19,False
219,4,4,True
220,4,19,False
221,4,19,False
222,5,22,False
223,5,69,False
224,5,22,False
225,5,98,False
226,5,22,False
227,5,98,False
228,5,95,False
229,5,95,False
230,5,98,False
231,5,98,False
232,5,34,False
233,5,95,False
234,5,22,False
235,5,96,False
236,5,22,False
237,5,22,False
238,5,22,False
239,5,95,False
240,5,22,False
241,5,95,False
242,5,19,False
243,5,98,False
244,5,22,False
245,5,22,False
246,5,22,False
247,5,96,False
248,5,22,False
249,5,101,False
250,5,22,False
251,5,22,False
252,5,22,False
253,5,22,False
254,5,22,False
255,5,98,False
256,5,98,False
257,5,98,False
258,5,22,False
259,5,22,False
260,5,95,False
261,5,22,False
262,5,22,False
263,5,9,False
264,5,95,False
265,5,22,False
266,5,22,False
267,5,22,False
268,5,22,False
269,5,22,False
270,5,37,False
271,5,95,False
272,5,74,False
273,5,37,False
274,5,22,False
275,5,98,False
276,5,95,False
277,5,95,False
278,5,22,False
279,5,22,False
280,5,22,False
281,5,22,False
282,5,98,False
283,5,96,False
284,5,22,False
285,5,96,False
286,5,22,False
287,5,96,False
288,5,22,False
289,5,22,False
290,5,22,False
291,5,37,False
292,5,22,False
293,5,96,False
294,5,98,False
295,5,96,False
296,5,22,False
297,5,22,False
298,6,6,True
299,6,37,False
300,6,37,False
301,6,22,False
302,6,95,False
303,6,37,False
304,6,77,False
305,6,101,False
306,6,11,False
307,6,11,False
308,6,37,False
309,6,101,False
310,6,6,True
311,6,6,True
312,6,37,False
313,6,6,True
314,6,37,False
315,6,77,False
316,6,95,False
317,6,37,False
318,6,11,False
319,6,95,False
320,6,11,False
321,6,19,False
322,6,37,False
323,6,37,False
324,7,59,False
325,7,101,False
326,7,9,False
327,7,101,False
328,7,46,False
329,7,34,False
330,7,7,True
331,7,7,True
332,7,34,False
333,7,59,False
334,7,101,False
335,7,29,False
336,7,7,True
337,7,101,False
338,7,7,True
339,7,9,False
340,7,101,False
341,7,19,False
342,7,59,False
343,7,101,False
344,7,101,False
345,7,101,False
346,7,46,False
347,7,7,True
348,7,101,False
349,7,7,True
350,7,7,True
351,7,7,True
352,7,59,False
353,8,8,True
354,8,8,True
355,8,8,True
356,8,8,True
357,8,8,True
358,8,8,True
359,8,8,True
360,8,8,True
361,8,8,True
362,8,8,True
363,8,8,True
364,8,37,False
365,8,8,True
366,8,8,True
367,8,8,True
368,8,8,True
369,8,8,True
370,8,37,False
371,8,85,False
372,8,37,False
373,8,37,False
374,8,8,True
375,8,8,True
376,8,8,True
377,8,8,True
378,8,37,False
379,8,8,True
380,8,8,True
381,8,8,True
382,8,8,True
383,8,8,True
384,8,8,True
385,8,8,True
386,8,8,True
387,8,8,True
388,8,8,True
389,8,8,True
390,8,37,False
391,8,37,False
392,8,8,True
393,8,8,True
394,8,8,True
395,8,8,True
396,8,37,False
397,8,8,True
398,8,8,True
399,8,8,True
400,8,8,True
401,8,8,True
402,8,37,False
403,8,8,True
404,8,8,True
405,8,37,False
406,8,8,True
407,8,8,True
408,8,37,False
409,8,8,True
410,8,8,True
411,8,8,True
412,8,8,True
413,8,37,False
414,8,37,False
415,8,8,True
416,8,37,False
417,8,8,True
418,8,8,True
419,8,8,True
420,8,8,True
421,8,8,True
422,8,8,True
423,8,8,True
424,8,8,True
425,8,12,False
426,8,8,True
427,8,8,True
428,8,37,False
429,8,8,True
430,8,37,False
431,8,8,True
432,8,8,True
433,8,8,True
434,8,8,True
435,8,8,True
436,8,8,True
437,8,8,True
438,8,8,True
439,8,8,True
440,8,8,True
441,8,8,True
442,8,8,True
443,8,85,False
444,8,8,True
445,8,8,True
446,8,8,True
447,8,8,True
448,8,8,True
449,8,8,True
450,8,44,False
451,8,37,False
452,8,8,True
453,8,8,True
454,8,8,True
455,8,8,True
456,8,37,False
457,8,8,True
458,8,12,False
459,8,8,True
460,9,101,False
461,9,9,True
462,9,9,True
463,9,9,True
464,9,19,False
465,9,9,True
466,9,9,True
467,9,9,True
468,9,46,False
469,9,9,True
470,9,9,True
471,9,9,True
472,9,46,False
473,9,46,False
474,9,9,True
475,9,9,True
476,9,9,True
477,9,9,True
478,9,9,True
479,9,9,True
480,9,96,False
481,9,9,True
482,9,9,True
483,9,61,False
484,9,46,False
485,9,9,True
486,9,9,True
487,9,46,False
488,9,101,False
489,9,9,True
490,9,46,False
491,9,46,False
492,9,9,True
493,9,101,False
494,10,77,False
495,10,101,False
496,10,31,False
497,10,10,True
498,10,10,True
499,10,10,True
500,10,10,True
501,10,14,False
502,10,10,True
503,10,75,False
504,10,10,True
505,10,75,False
506,10,10,True
507,10,10,True
508,10,10,True
509,10,10,True
510,10,10,True
511,10,10,True
512,10,77,False
513,10,14,False
514,10,96,False
515,10,10,True
516,10,10,True
517,10,10,True
518,10,77,False
519,10,77,False
520,10,10,True
521,10,96,False
522,10,10,True
523,10,10,True
524,10,10,True
525,10,31,False
526,10,10,True
527,10,10,True
528,10,22,False
529,10,10,True
530,10,10,True
531,10,10,True
532,10,75,False
533,10,75,False
534,10,10,True
535,10,10,True
536,10,75,False
537,10,10,True
538,10,10,True
539,10,75,False
540,11,37,False
541,11,11,True
542,11,11,True
543,11,11,True
544,11,11,True
545,11,11,True
546,11,11,True
547,11,11,True
548,11,11,True
549,11,11,True
550,11,34,False
551,11,11,True
552,11,11,True
553,11,11,True
554,11,11,True
555,11,11,True
556,11,11,True
557,11,11,True
558,11,11,True
559,11,11,True
560,11,11,True
561,11,11,True
562,11,11,True
563,11,11,True
564,11,11,True
565,11,11,True
566,11,11,True
567,11,11,True
568,11,11,True
569,11,11,True
570,11,11,True
571,11,11,True
572,11,11,True
573,11,11,True
574,11,11,True
575,11,11,True
576,11,11,True
577,11,11,True
578,11,11,True
579,11,11,True
580,11,11,True
581,11,11,True
582,11,11,True
583,11,11,True
584,11,11,True
585,11,11,True
586,11,11,True
587,11,11,True
588,11,11,True
589,11,11,True
590,11,11,True
591,11,11,True
592,11,11,True
593,11,11,True
594,11,11,True
595,11,11,True
596,11,11,True
597,11,11,True
598,11,11,True
599,11,11,True
600,11,11,True
601,11,11,True
602,11,11,True
603,11,11,True
604,11,11,True
605,12,12,True
606,12,96,False
607,12,12,True
608,12,12,True
609,12,96,False
610,12,12,True
611,12,12,True
612,12,12,True
613,12,12,True
614,12,96,False
615,12,12,True
616,12,12,True
617,12,12,True
618,12,96,False
619,12,12,True
620,12,91,False
621,12,12,True
622,12,12,True
623,12,12,True
624,12,12,True
625,12,12,True
626,12,12,True
627,12,12,True
628,12,91,False
629,12,37,False
630,12,96,False
631,12,12,True
632,12,12,True
633,12,12,True
634,12,12,True
635,12,12,True
636,12,12,True
637,12,12,True
638,12,12,True
639,12,12,True
640,12,12,True
641,12,12,True
642,12,12,True
643,12,12,True
644,12,12,True
645,12,12,True
646,12,12,True
647,12,96,False
648,12,96,False
649,12,12,True
650,12,12,True
651,12,12,True
652,12,12,True
653,12,12,True
654,12,12,True
655,12,96,False
656,12,12,True
657,12,12,True
658,12,12,True
659,12,12,True
660,12,12,True
661,12,12,True
662,12,12,True
663,12,12,True
664,12,12,True
665,12,12,True
666,12,12,True
667,12,12,True
668,12,12,True
669,12,96,False
670,12,12,True
671,12,12,True
672,12,12,True
673,12,12,True
674,12,12,True
675,12,12,True
676,12,12,True
677,12,12,True
678,12,12,True
679,12,12,True
680,12,12,True
681,12,12,True
682,12,12,True
683,12,12,True
684,12,12,True
685,12,12,True
686,12,12,True
687,12,12,True
688,12,12,True
689,12,12,True
690,12,12,True
691,12,12,True
692,12,96,False
693,12,12,True
694,13,13,True
695,13,13,True
696,13,13,True
697,13,13,True
698,13,13,True
699,13,13,True
700,13,13,True
701,13,13,True
702,13,13,True
703,13,13,True
704,13,13,True
705,13,13,True
706,13,13,True
707,13,13,True
708,13,13,True
709,13,13,True
710,13,13,True
711,13,13,True
712,13,13,True
713,13,13,True
714,13,13,True
715,13,13,True
716,13,13,True
717,13,13,True
718,13,13,True
719,13,13,True
720,13,13,True
721,13,13,True
722,13,13,True
723,13,13,True
724,13,13,True
725,13,13,True
726,13,13,True
727,13,13,True
728,14,14,True
729,14,14,True
730,14,14,True
731,14,14,True
732,14,14,True
733,14,14,True
734,14,14,True
735,14,14,True
736,14,14,True
737,14,14,True
738,14,14,True
739,14,14,True
740,14,14,True
741,14,14,True
742,14,14,True
743,14,14,True
744,14,14,True
745,14,14,True
746,14,14,True
747,14,14,True
748,14,14,True
749,14,14,True
750,14,14,True
751,14,14,True
752,14,14,True
753,14,14,True
754,14,14,True
755,14,14,True
756,15,37,False
757,15,15,True
758,15,15,True
759,15,15,True
760,15,15,True
761,15,15,True
762,15,15,True
763,15,15,True
764,15,15,True
765,15,15,True
766,15,15,True
767,15,15,True
768,15,15,True
769,15,15,True
770,15,15,True
771,15,15,True
772,15,15,True
773,15,37,False
774,15,15,True
775,15,15,True
776,15,15,True
777,15,15,True
778,15,15,True
779,15,15,True
780,15,15,True
781,15,15,True
782,15,15,True
783,15,15,True
784,15,15,True
785,16,19,False
786,16,17,False
787,16,19,False
788,16,46,False
789,16,46,False
790,16,16,True
791,16,95,False
792,16,95,False
793,16,95,False
794,16,98,False
795,16,16,True
796,16,19,False
797,16,95,False
798,16,95,False
799,16,95,False
800,16,46,False
801,16,46,False
802,16,16,True
803,16,19,False
804,16,95,False
805,17,17,True
806,17,98,False
807,17,98,False
808,17,95,False
809,17,95,False
810,17,17,True
811,17,101,False
812,17,95,False
813,17,95,False
814,17,95,False
815,17,17,True
816,17,17,True
817,17,59,False
818,17,17,True
819,17,98,False
820,17,17,True
821,17,98,False
822,17,98,False
823,17,17,True
824,17,17,True
825,17,72,False
826,17,96,False
827,17,59,False
828,17,17,True
829,17,96,False
830,17,17,True
831,17,72,False
832,17,98,False
833,17,96,False
834,17,22,False
835,17,95,False
836,17,17,True
837,17,17,True
838,17,17,True
839,17,17,True
840,17,59,False
841,17,98,False
842,17,17,True
843,17,46,False
844,17,17,True
845,17,17,True
846,17,72,False
847,17,17,True
848,17,17,True
849,17,17,True
850,17,17,True
851,17,17,True
852,17,59,False
853,17,22,False
854,17,59,False
855,17,17,True
856,17,98,False
857,17,96,False
858,17,74,False
859,17,101,False
860,17,22,False
861,17,17,True
862,17,98,False
863,17,98,False
864,17,19,False
865,17,17,True
866,17,17,True
867,17,96,False
868,17,98,False
869,17,17,True
870,17,17,True
871,17,17,True
872,17,72,False
873,17,96,False
874,17,17,True
875,17,17,True
876,17,98,False
877,17,95,False
878,17,72,False
879,17,17,True
880,17,17,True
881,17,59,False
882,17,17,True
883,17,95,False
884,17,98,False
885,17,17,True
886,17,59,False
887,17,72,False
888,17,72,False
889,17,17,True
890,17,17,True
891,17,17,True
892,17,17,True
893,17,17,True
894,17,72,False
895,17,17,True
896,17,95,False
897,17,72,False
898,17,59,False
899,17,59,False
900,17,17,True
901,17,17,True
902,17,98,False
903,17,95,False
904,17,17,True
905,17,17,True
906,17,98,False
907,17,95,False
908,17,59,False
909,17,98,False
910,17,98,False
911,17,98,False
912,17,98,False
913,18,18,True
914,18,18,True
915,18,18,True
916,18,18,True
917,18,22,False
918,18,18,True
919,18,18,True
920,18,18,True
921,18,18,True
922,18,18,True
923,18,18,True
924,18,18,True
925,18,18,True
926,18,18,True
927,18,11,False
928,18,11,False
929,18,18,True
930,18,18,True
931,18,18,True
932,18,18,True
933,18,18,True
934,18,18,True
935,18,18,True
936,18,18,True
937,18,19,False
938,18,19,False
939,18,18,True
940,18,18,True
941,18,18,True
942,18,18,True
943,18,95,False
944,18,18,True
945,18,18,True
946,18,18,True
947,18,18,True
948,18,18,True
949,18,18,True
950,18,18,True
951,18,18,True
952,18,18,True
953,18,18,True
954,18,18,True
955,18,18,True
956,19,19,True
957,19,19,True
958,19,19,True
959,19,19,True
960,19,19,True
961,19,19,True
962,19,19,True
963,19,19,True
964,19,19,True
965,19,19,True
966,19,19,True
967,19,19,True
968,19,19,True
969,19,19,True
970,19,19,True
971,19,19,True
972,19,19,True
973,19,19,True
974,19,19,True
975,19,19,True
976,19,19,True
977,19,19,True
978,19,19,True
979,19,19,True
980,19,19,True
981,19,19,True
982,19,19,True
983,19,19,True
984,19,19,True
985,19,19,True
986,19,19,True
987,19,19,True
988,19,19,True
989,19,19,True
990,19,19,True
991,19,19,True
992,19,19,True
993,19,19,True
994,19,19,True
995,19,19,True
996,19,19,True
997,19,19,True
998,19,19,True
999,19,19,True
1000,19,19,True
1001,19,19,True
1002,19,19,True
1003,19,19,True
1004,19,19,True
1005,19,19,True
1006,19,19,True
1007,20,20,True
1008,20,20,True
1009,20,20,True
1010,20,20,True
1011,20,20,True
1012,20,20,True
1013,20,20,True
1014,20,20,True
1015,20,20,True
1016,20,20,True
1017,20,20,True
1018,20,20,True
1019,20,19,False
1020,20,20,True
1021,20,20,True
1022,20,20,True
1023,20,20,True
1024,20,20,True
1025,20,20,True
1026,20,20,True
1027,20,20,True
1028,20,20,True
1029,20,20,True
1030,20,20,True
1031,20,20,True
1032,20,20,True
1033,20,20,True
1034,20,20,True
1035,20,20,True
1036,20,20,True
1037,20,20,True
1038,20,20,True
1039,20,20,True
1040,20,20,True
1041,20,20,True
1042,20,20,True
1043,20,20,True
1044,20,19,False
1045,20,20,True
1046,20,20,True
1047,20,20,True
1048,20,20,True
1049,20,20,True
1050,20,20,True
1051,20,20,True
1052,20,20,True
1053,20,19,False
1054,20,19,False
1055,20,19,False
1056,20,20,True
1057,20,20,True
1058,20,20,True
1059,20,20,True
1060,20,19,False
1061,20,20,True
1062,20,20,True
1063,20,20,True
1064,20,20,True
1065,20,20,True
1066,20,20,True
1067,20,20,True
1068,20,19,False
1069,20,20,True
1070,20,20,True
1071,20,20,True
1072,20,20,True
1073,20,20,True
1074,20,20,True
1075,20,20,True
1076,20,20,True
1077,20,20,True
1078,20,20,True
1079,20,20,True
1080,20,20,True
1081,20,20,True
1082,20,20,True
1083,20,20,True
1084,20,20,True
1085,20,20,True
1086,20,20,True
1087,20,19,False
1088,20,20,True
1089,21,98,False
1090,21,21,True
1091,21,46,False
1092,21,95,False
1093,21,78,False
1094,21,45,False
1095,21,32,False
1096,21,19,False
1097,21,19,False
1098,21,46,False
1099,21,32,False
1100,21,46,False
1101,21,96,False
1102,21,98,False
1103,21,59,False
1104,21,46,False
1105,21,59,False
1106,21,98,False
1107,21,96,False
1108,21,22,False
1109,21,46,False
1110,21,46,False
1111,21,98,False
1112,21,19,False
1113,21,22,False
1114,21,19,False
1115,21,78,False
1116,21,19,False
1117,21,96,False
1118,21,46,False
1119,21,46,False
1120,21,95,False
1121,21,32,False
1122,21,96,False
1123,21,22,False
1124,21,21,True
1125,21,32,False
1126,21,98,False
1127,21,22,False
1128,21,46,False
1129,21,46,False
1130,21,98,False
1131,21,19,False
1132,21,32,False
1133,21,59,False
1134,21,19,False
1135,21,95,False
1136,21,95,False
1137,21,21,True
1138,21,96,False
1139,21,21,True
1140,21,98,False
1141,21,46,False
1142,21,19,False
1143,21,46,False
1144,21,46,False
1145,21,46,False
1146,21,46,False
1147,21,96,False
1148,21,98,False
1149,21,19,False
1150,21,59,False
1151,21,95,False
1152,21,98,False
1153,21,59,False
1154,21,59,False
1155,21,46,False
1156,21,59,False
1157,21,19,False
1158,21,46,False
1159,21,59,False
1160,22,22,True
1161,22,22,True
1162,22,95,False
1163,22,22,True
1164,22,19,False
1165,22,98,False
1166,22,22,True
1167,22,22,True
1168,22,22,True
1169,22,22,True
1170,22,98,False
1171,22,22,True
1172,22,101,False
1173,22,22,True
1174,22,96,False
1175,22,22,True
1176,22,22,True
1177,22,22,True
1178,22,59,False
1179,22,22,True
1180,22,22,True
1181,22,22,True
1182,22,46,False
1183,22,22,True
1184,22,22,True
1185,22,22,True
1186,22,22,True
1187,22,98,False
1188,22,22,True
1189,22,19,False
1190,22,46,False
1191,22,34,False
1192,22,22,True
1193,22,22,True
1194,22,22,True
1195,22,98,False
1196,22,95,False
1197,22,34,False
1198,22,22,True
1199,22,22,True
1200,22,22,True
1201,22,22,True
1202,22,95,False
1203,22,95,False
1204,22,98,False
1205,22,46,False
1206,22,22,True
1207,22,22,True
1208,22,22,True
1209,22,22,True
1210,22,22,True
1211,22,22,True
1212,22,22,True
1213,22,101,False
1214,22,22,True
1215,22,22,True
1216,22,22,True
1217,22,22,True
1218,22,22,True
1219,22,22,True
1220,22,22,True
1221,22,22,True
1222,23,81,False
1223,23,95,False
1224,23,95,False
1225,23,19,False
1226,23,46,False
1227,23,95,False
1228,23,96,False
1229,23,9,False
1230,23,101,False
1231,23,75,False
1232,23,95,False
1233,23,95,False
1234,23,46,False
1235,23,22,False
1236,23,22,False
1237,23,95,False
1238,23,95,False
1239,23,46,False
1240,23,46,False
1241,23,23,True
1242,24,27,False
1243,24,95,False
1244,24,38,False
1245,24,11,False
1246,24,96,False
1247,24,101,False
1248,24,24,True
1249,24,24,True
1250,24,101,False
1251,24,96,False
1252,24,96,False
1253,24,96,False
1254,24,96,False
1255,24,24,True
1256,24,24,True
1257,24,24,True
1258,24,101,False
1259,24,27,False
1260,24,24,True
1261,24,38,False
1262,24,27,False
1263,24,101,False
1264,24,101,False
1265,24,24,True
1266,24,24,True
1267,24,24,True
1268,24,11,False
1269,24,24,True
1270,24,24,True
1271,24,101,False
1272,24,101,False
1273,24,101,False
1274,24,101,False
1275,24,24,True
1276,24,24,True
1277,24,11,False
1278,24,24,True
1279,24,24,True
1280,24,101,False
1281,24,24,True
1282,24,101,False
1283,24,24,True
1284,24,101,False
1285,24,24,True
1286,24,96,False
1287,24,24,True
1288,24,24,True
1289,24,24,True
1290,24,24,True
1291,24,24,True
1292,24,24,True
1293,24,24,True
1294,24,101,False
1295,24,38,False
1296,24,24,True
1297,24,24,True
1298,24,38,False
1299,24,24,True
1300,24,38,False
1301,24,27,False
1302,24,24,True
1303,24,38,False
1304,24,38,False
1305,24,96,False
1306,24,24,True
1307,24,24,True
1308,24,101,False
1309,24,27,False
1310,24,24,True
1311,24,24,True
1312,24,24,True
1313,24,24,True
1314,24,24,True
1315,24,27,False
1316,24,101,False
1317,24,24,True
1318,24,38,False
1319,24,38,False
1320,24,101,False
1321,24,24,True
1322,24,24,True
1323,24,24,True
1324,24,24,True
1325,24,101,False
1326,24,24,True
1327,24,24,True
1328,24,101,False
1329,24,24,True
1330,25,74,False
1331,25,88,False
1332,25,25,True
1333,25,37,False
1334,25,22,False
1335,25,37,False
1336,25,22,False
1337,25,60,False
1338,25,31,False
1339,25,34,False
1340,25,22,False
1341,25,75,False
1342,25,22,False
1343,25,37,False
1344,25,46,False
1345,25,22,False
1346,25,34,False
1347,25,98,False
1348,25,75,False
1349,25,22,False
1350,25,37,False
1351,25,96,False
1352,25,60,False
1353,25,101,False
1354,25,34,False
1355,25,75,False
1356,25,22,False
1357,25,22,False
1358,25,22,False
1359,25,34,False
1360,25,75,False
1361,25,25,True
1362,26,34,False
1363,26,96,False
1364,26,34,False
1365,26,101,False
1366,26,22,False
1367,26,101,False
1368,26,101,False
1369,26,96,False
1370,26,59,False
1371,26,22,False
1372,26,101,False
1373,26,26,True
1374,26,34,False
1375,26,34,False
1376,26,34,False
1377,26,26,True
1378,26,34,False
1379,26,22,False
1380,26,34,False
1381,26,101,False
1382,26,26,True
1383,26,34,False
1384,26,101,False
1385,26,101,False
1386,26,101,False
1387,26,101,False
1388,26,101,False
1389,26,98,False
1390,26,98,False
1391,26,34,False
1392,26,101,False
1393,26,101,False
1394,26,34,False
1395,26,101,False
1396,26,95,False
1397,26,101,False
1398,26,34,False
1399,26,101,False
1400,26,101,False
1401,26,101,False
1402,26,101,False
1403,26,101,False
1404,26,34,False
1405,26,34,False
1406,26,101,False
1407,26,34,False
1408,26,17,False
1409,26,22,False
1410,26,22,False
1411,26,101,False
1412,26,17,False
1413,26,59,False
1414,26,101,False
1415,26,101,False
1416,26,101,False
1417,27,27,True
1418,27,27,True
1419,27,27,True
1420,27,27,True
1421,27,27,True
1422,27,27,True
1423,27,27,True
1424,27,27,True
1425,27,27,True
1426,27,27,True
1427,27,27,True
1428,27,27,True
1429,27,27,True
1430,27,27,True
1431,27,27,True
1432,27,27,True
1433,27,27,True
1434,27,27,True
1435,27,27,True
1436,27,27,True
1437,27,27,True
1438,27,27,True
1439,27,27,True
1440,27,101,False
1441,27,27,True
1442,27,27,True
1443,27,27,True
1444,27,27,True
1445,27,27,True
1446,27,27,True
1447,28,101,False
1448,28,22,False
1449,28,69,False
1450,28,95,False
1451,28,96,False
1452,28,19,False
1453,28,101,False
1454,28,55,False
1455,28,95,False
1456,28,28,True
1457,28,28,True
1458,28,101,False
1459,28,37,False
1460,28,18,False
1461,28,28,True
1462,28,22,False
1463,28,22,False
1464,28,101,False
1465,28,22,False
1466,28,98,False
1467,28,98,False
1468,28,28,True
1469,28,95,False
1470,28,19,False
1471,28,98,False
1472,28,59,False
1473,28,101,False
1474,28,28,True
1475,28,18,False
1476,28,101,False
1477,28,22,False
1478,28,19,False
1479,28,95,False
1480,28,55,False
1481,28,37,False
1482,28,95,False
1483,28,72,False
1484,28,101,False
1485,28,14,False
1486,28,19,False
1487,28,29,False
1488,28,28,True
1489,28,22,False
1490,28,37,False
1491,28,96,False
1492,28,19,False
1493,28,98,False
1494,28,98,False
1495,28,98,False
1496,28,22,False
1497,28,19,False
1498,28,22,False
1499,28,72,False
1500,28,98,False
1501,28,101,False
1502,28,98,False
1503,28,101,False
1504,28,28,True
1505,28,19,False
1506,28,19,False
1507,28,19,False
1508,28,19,False
1509,28,9,False
1510,28,14,False
1511,28,101,False
1512,28,74,False
1513,28,28,True
1514,28,29,False
1515,28,98,False
1516,28,101,False
1517,28,98,False
1518,28,28,True
1519,28,98,False
1520,28,59,False
1521,28,69,False
1522,28,95,False
1523,28,101,False
1524,28,28,True
1525,28,19,False
1526,28,19,False
1527,28,28,True
1528,28,22,False
1529,28,28,True
1530,28,96,False
1531,28,98,False
1532,28,22,False
1533,28,28,True
1534,28,101,False
1535,28,101,False
1536,28,37,False
1537,28,69,False
1538,28,19,False
1539,29,29,True
1540,29,29,True
1541,29,29,True
1542,29,29,True
1543,29,29,True
1544,29,29,True
1545,29,29,True
1546,29,29,True
1547,29,29,True
1548,29,29,True
1549,29,29,True
1550,29,29,True
1551,29,29,True
1552,29,29,True
1553,29,29,True
1554,29,29,True
1555,29,29,True
1556,29,96,False
1557,29,31,False
1558,29,29,True
1559,29,29,True
1560,29,29,True
1561,29,29,True
1562,29,29,True
1563,29,29,True
1564,29,29,True
1565,29,29,True
1566,29,29,True
1567,29,29,True
1568,29,29,True
1569,29,29,True
1570,29,101,False
1571,29,29,True
1572,29,29,True
1573,29,29,True
1574,29,29,True
1575,29,29,True
1576,29,29,True
1577,29,29,True
1578,29,29,True
1579,29,29,True
1580,29,29,True
1581,29,29,True
1582,29,29,True
1583,29,29,True
1584,29,29,True
1585,29,29,True
1586,29,29,True
1587,29,29,True
1588,29,29,True
1589,29,29,True
1590,29,29,True
1591,29,29,True
1592,29,29,True
1593,29,29,True
1594,29,29,True
1595,29,29,True
1596,29,29,True
1597,29,29,True
1598,29,29,True
1599,29,29,True
1600,29,29,True
1601,29,29,True
1602,29,29,True
1603,29,29,True
1604,29,29,True
1605,29,29,True
1606,30,22,False
1607,30,56,False
1608,30,101,False
1609,30,34,False
1610,30,96,False
1611,30,19,False
1612,30,101,False
1613,30,101,False
1614,30,96,False
1615,30,34,False
1616,30,101,False
1617,30,96,False
1618,30,101,False
1619,30,96,False
1620,30,101,False
1621,30,101,False
1622,30,22,False
1623,30,19,False
1624,30,19,False
1625,30,101,False
1626,30,101,False
1627,30,19,False
1628,30,96,False
1629,30,101,False
1630,30,19,False
1631,30,19,False
1632,30,19,False
1633,30,101,False
1634,30,96,False
1635,30,22,False
1636,30,96,False
1637,30,30,True
1638,30,19,False
1639,30,96,False
1640,30,96,False
1641,30,22,False
1642,30,96,False
1643,30,19,False
1644,30,19,False
1645,30,96,False
1646,30,96,False
1647,30,19,False
1648,30,19,False
1649,30,96,False
1650,30,101,False
1651,30,95,False
1652,30,101,False
1653,30,101,False
1654,30,96,False
1655,30,19,False
1656,30,96,False
1657,30,30,True
1658,30,101,False
1659,30,101,False
1660,30,19,False
1661,30,19,False
1662,30,19,False
